date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:25	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Entity.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index78a9.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Entity.html)
19:16:25	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/hanging/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexca03.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/hanging/package-use.html)
19:16:25	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Hanging.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa60f.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Hanging.html)
19:16:25	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/inventory/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexec9b.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/inventory/package-use.html)
19:16:26	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/inventory/class-use/Inventory.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexf3d8.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/class-use/Inventory.html)
19:16:26	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexeed5.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/package-use.html)
19:16:26	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Player.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index923c.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Player.html)
19:16:26	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/server/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexdea1.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/package-use.html)
19:16:27	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/vehicle/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexdf45.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/vehicle/package-use.html)
19:16:27	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Vehicle.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2c5b.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Vehicle.html)
19:16:27	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/weather/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa34a.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/weather/package-use.html)
19:16:27	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/world/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexd7ca.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/package-use.html)
19:16:28	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/generator/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexabf3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/generator/package-use.html)
19:16:28	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/help/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc1ff.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/help/package-use.html)
19:16:28	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/inventory/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index0b15.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/package-use.html)
19:16:28	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/inventory/meta/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexb730.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/meta/package-use.html)
19:16:29	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/loot/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index55d9.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/loot/package-use.html)
19:16:29	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/map/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index1eb0.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/map/package-use.html)
19:16:29	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/class-use/Material.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index1836.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/class-use/Material.html)
19:16:29	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/material/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2c37.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/package-use.html)
19:16:30	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/material/types/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index7cd7.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/types/package-use.html)
19:16:30	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/metadata/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc67f.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/metadata/package-use.html)
19:16:30	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/permissions/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexbf5e.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/package-use.html)
19:16:30	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/java/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index3b36.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/java/package-use.html)
19:16:31	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/class-use/Plugin.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexfbb3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/Plugin.html)
19:16:31	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/messaging/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexf241.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/package-use.html)
19:16:31	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/potion/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index6144-2.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/package-use.html)
19:16:31	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/projectiles/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index55a2-2.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/projectiles/package-use.html)
19:16:31	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/scheduler/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index6ad9.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scheduler/package-use.html)
19:16:32	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/scoreboard/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index4671.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scoreboard/package-use.html)
19:16:32	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/util/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index38f8.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/package-use.html)
19:16:32	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/util/io/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index06f6.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/io/package-use.html)
19:16:32	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/util/noise/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2fff.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/noise/package-use.html)
19:16:33	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/util/permissions/package-use.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexb351.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/permissions/package-use.html)
19:16:33	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/permissions/class-use/Permission.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc13c.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/class-use/Permission.html)
19:16:33	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/AbstractHorse.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa648.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/AbstractHorse.html)
19:16:33	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/inventory/class-use/AbstractHorseInventory.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2f7f.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/class-use/AbstractHorseInventory.html)
19:16:34	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/class-use/Achievement.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index963c.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/class-use/Achievement.html)
19:16:34	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/block/class-use/Action.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index67ef.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/block/class-use/Action.html)
19:16:34	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/advancement/class-use/Advancement.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index7b8b.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/advancement/class-use/Advancement.html)
19:16:34	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/advancement/class-use/AdvancementProgress.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexac1e.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/advancement/class-use/AdvancementProgress.html)
19:16:35	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/block/data/class-use/Ageable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc09a.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/class-use/Ageable.html)
19:16:35	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Ageable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc156.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Ageable.html)
19:16:35	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Ambient.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index8702.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Ambient.html)
19:16:35	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/block/data/class-use/AnaloguePowerable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index62c4.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/class-use/AnaloguePowerable.html)
19:16:36	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/Animals.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexcaf7.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/Animals.html)
19:16:36	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/AnimalTamer.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index6030.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/AnimalTamer.html)
19:16:36	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/inventory/class-use/AnvilInventory.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexcf33.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/class-use/AnvilInventory.html)
19:16:36	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/AreaEffectCloud.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index88ba.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/AreaEffectCloud.html)
19:16:37	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/entity/class-use/AreaEffectCloudApplyEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index1a4b.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/entity/class-use/AreaEffectCloudApplyEvent.html)
19:16:37	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/class-use/ArmorStand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa32d.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/class-use/ArmorStand.html)
19:16:37	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/Arrow.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index9ef4.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/Arrow.html)
19:16:37	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/entity/Arrow.PickupStatus.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index3c6c.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/Arrow.PickupStatus.html)
19:16:38	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/Art.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index93ff.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/Art.html)
19:16:38	5542/5542	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/AsyncPlayerChatEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/AsyncPlayerChatEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/AsyncPlayerChatEvent.html)
19:16:38	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/AsyncPlayerChatEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexf8ce.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/AsyncPlayerChatEvent.html)
19:16:38	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/class-use/AsyncPlayerPreLoginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexd5b3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/AsyncPlayerPreLoginEvent.html)
19:16:38	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/class-use/AsyncPlayerPreLoginEvent.Result.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexe7e8.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/AsyncPlayerPreLoginEvent.Result.html)
19:16:39	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/block/data/class-use/Attachable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index13b0.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/class-use/Attachable.html)
19:16:39	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/material/class-use/Attachable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexc2fb.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/class-use/Attachable.html)
19:16:39	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/attribute/class-use/Attributable.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexf4e3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/class-use/Attributable.html)
19:16:39	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/attribute/class-use/Attribute.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index78fc.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/class-use/Attribute.html)
19:16:40	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/attribute/class-use/AttributeInstance.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa978.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/class-use/AttributeInstance.html)
19:16:40	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/attribute/class-use/AttributeModifier.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexce7a.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/class-use/AttributeModifier.html)
19:16:40	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/attribute/class-use/AttributeModifier.Operation.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index3bf1.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/class-use/AttributeModifier.Operation.html)
19:16:40	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/class-use/AuthorNagException.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index9547.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/AuthorNagException.html)
19:16:41	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?serialized-form.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index10d1.html	(from https://hub.spigotmc.org/javadocs/bukkit/serialized-form.html)
19:16:41	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/class-use/Axis.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index1d87.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/class-use/Axis.html)
19:16:41	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/class-use/BanEntry.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index4b1a.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/class-use/BanEntry.html)
19:16:41	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/class-use/BanList.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexadbf.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/class-use/BanList.html)
